comment,sentiment_gemini,sentiment_vader,sentiment_textblob
those courthouses are democrats thats all it is its a order given they should follow the courts duh,0.0,0.0,-0.3
yea suckers bail him out go maga crazies,-1.0,-0.5106,-0.3
this is more proof of how corrupt this government is with biden at the helm this is beyond wrong and it will come back to bite that evil judge and daas it should,0.0,-0.8176,-0.3
the expected conclusion of this pathetic joke of a case liberals are never smart enough to conceal their intent,0.0,-0.6633,-0.3017857142857143
and when trump becomes president garland every de illegal de the fbi director hidden crimes these prosecutors in that illegal judge should all be put in prison for a national security because this is all bogus from georgia to new york to dc because we cannot allow these outlaws to continue in their illegal warfare against mega we the people,0.0,-0.9389,-0.306060606060606
all the people who are going after trump are money hungry there dirty people i find this to be beyond disgusting not only should he not have to pay they should be made to pay him a corrupt politician party we have so much evidence on obama hillary and joe biden of all there criminal activities we can add bush to this i believe are this is criminal activity from are government corruption trump is not guilty,0.0,-0.8164,-0.30625
what a sick world wow,-0.7,0.128,-0.3071428571428571
its hard living in the united states with all the freedom and opportunity in the whole world with so many stupid idiots so many horrible men women and children who are absolutely worthless the trump legacy,-0.7,-0.3071,-0.3114583333333333
does the eighth amendment mean nothing anymore,-0.5,0.0,-0.3125
what a f loser i mean stable genius,0.0,-0.296,-0.3125
these maga folks are big mad to my ears,-0.9,-0.4939,-0.3125
if i was trump id beome president and then start to turn landfills into landfills if you know what i mean,-0.5,0.0,-0.3125
if i was trump i would sell every business that i owned and paid taxes to nyc and laid off every employee in nyc and let the government support them and lose all the tax money trump basically built nyc and it is what it is known for all of this because he as president the other leaders have to fear no making their corrupt money the way they always have,-0.5,-0.6597,-0.3125
this is bs latita is evil and just doesnt like trump and has been going after him almost like a vendetta a personal matter a major case of injustice has been performed today,-0.5,-0.9046,-0.3125
yea shes still a failure and it will be applied and will be thrown out,0.0,-0.5106,-0.3166666666666667
fox newsand the maga crap wagon the trumpity trump clown show is over he will never be president again he is a liar a cheat thief rapist doesnt pay his ny taxes stop supporting trumpity trump he is going to prison because he is a criminal,0.0,-0.9716,-0.3166666666666667
yea shes still a failure and it will be applied and will be thrown out,0.0,-0.5106,-0.3166666666666667
judge is corrupt and evil he needs to loose everything along with the ag i hope trump goes after both of them when he wins pres,-0.6,-0.0258,-0.3192307692307692
they need trump to pay for their sanctuary cities and illegal s all b s its not right,-0.5,-0.6124,-0.3214285714285714
everyone loves a loser sadly a large number of the us voters will still insist on voting for him sad sad sad,-0.99,-0.8885,-0.3214285714285714
what do you do when the white house doj fbi cia and the msm are all actively trying to bring you down this is insane,-0.5,-0.1027,-0.3222222222222222
what will you say maga fans to support trump now we found out today that an fbi agent made up a false narrative regarding hunter bidens involvement in the ukraine energy putative scandal to put it another way hunter and his father did nothing wrong in relation to these unfounded allegations,0.0,0.5352,-0.3222222222222222
here we go again if you cant beat him at the polls do whatever you can to mess up his chances to become president again and also get as much money as you can leticia james youre a pathetic sl sort out the crime in that liberal shihole which is nyc what a loser she is trump 2024100,-0.42,-0.9062,-0.325
not shocking behaviour exposes the deep hate that grips her wicked heart she is evil,0.0,-0.8712,-0.325
the judge will regret this corrupt criminal action against president trump karma is going to even the score this creepy judge will pay,-0.6,-0.765,-0.325
this is unconstitutional how can she demand he never do bussiness anywhere in new york its all civil bullcrap there is no case that would warant any of this crap,-1.0,-0.6908,-0.3318181818181818
maybe he can sell a new line of playing cards or trump family bobble head dolls if every maga moron would buy 30 or 40 dolls it would raise millions,0.0,-0.34,-0.3318181818181818
corrupt ny court l james is as bad as fani willis real president trump needs to appeal,-0.45,-0.5423,-0.3333333333333332
this is absolutely ridiculous,0.0,-0.4201,-0.3333333333333333
this judge needs to enter the circus why the media takes this nonsense seriously is beyond me,-0.4,-0.5893,-0.3333333333333333
what a ridiculous onesided report,0.0,-0.3612,-0.3333333333333333
political spectacle is all this is what a stupid waste of everyones time,-0.6,-0.7351,-0.3333333333333333
what a witch hunt all because the left hate trump biden and his administration are destroying america and nothing is done to them corruption is all we have in the democrat party the fbi government judges,-0.93,-0.7964,-0.3333333333333333
that is f ing ridiculous,-0.7,-0.3612,-0.3333333333333333
thisnis all a scam to stop trump from demolishing the deep state if you are an american and cant see this i feel horrible for you,0.0,-0.8555,-0.3333333333333333
