comment,sentiment_gemini,cluster
trump bring your businesses and money to texas we welcome you trump 2024,0.4,2
don pull your business out of there ny is one of the highest tax states bring your jobs here,0.4,2
hard working people are poor and trump is rich trump is not rich because of honest work justice for the people victory,0.4,2
attention business owners move your company to texas or florida states that reward successful businesses not sue them do it now,0.4,2
this is why you vote locally its the only way the corrupt lying rich pay karma,0.4,2
limleygilbert trump doesnt sell his properties to losers and broke fools like you letitia and judge jargon trump has a target market and nobody complained and thats why you arent living in the rich neighbourhood coz you are broke you cant hate those who are successful because you are a loser are these two gonna look at every property bought and sold in new york or only because they wanted to harass trump besides jorgonthe judge isnt the supreme court,0.384,2
trump loves winning when he saw that fox paid 787m he probably told himself oh i can beat that btw 350m is just one day of fundraising for the maga and everything should be paid for in full,0.375,2
best news ever money money money,0.3333333333333333,2
they just cost ny the banks should be furious but in the end the devil loses,0.3333333333333333,2
trump should take james to court in a red state and sue her for slander harassment defamation and anything else he can think of also move all of his businesses to a rex state he has the ability to shut down ny financially just by not contributing to there taxes and closing all of his buildings so noone can stay in business in that area,0.33,2
give 5 bucks a month,0.3,2
don cost his kids 450 million more now you gotta love the old man,0.3,2
trump will be ok maga supporters will continue pay his bills,0.3,2
every trump supporter close to 70m i guess should send trump 10 in 1cents it would more than cover the cost,0.263,2
im going to give trump my retirement funds billionaires should not be punished like this,0.25,2
it just takes one for solitary for 30 years with stainless grinding bill loved it and he was true christian no gold or diamonds for autumn or trumps friends,0.25,2
have you donated to the djt legal defense fund today,0.25,2
i am not a real fan of trumps but maybe the people who are doing this should pay his fines seems like he is a fall guy,0.25,2
trumps paying for some of the migrants expenses,0.25,2
are we really worried about money here because everyone doubting me can believe me and trumps past but before i go you must remind me of the past,0.25,2
its a lot of money but for trump its like a quarter 25,0.25,2
we should start a trump fund ill donate 100 towards making america great again theres enough of us in numbers so we dont need to contribute a lot per person it would add up fast even at 20 per trump supporter js,0.25,2
oh geewhat a surprise i mean this in a pro trump way this is proof that all the lies about nyc not loving successful businesses are not true nyc will gladly take your money anytime anyplace and anyway possible,0.25,2
great lawyersthe rnc will take care of it and the toothless will give over there unemployment cheques,0.25,2
breaking news america goes balls deep inside trumps net worth,0.25,2
ny is counting on trump to solve its deficit problems,0.243,2
if i had 500 million dollars i would gift all of it to donald trump and ask him to work hard to make america great again im praying for him because he is a target by this corrupt administration its all persecution and political,0.211,2
this has to be the most corrupt court proceeding in us history there was no law broken here you can claim anything you want on a loan application it is the banks responsibility to verify the worth of a property just try to get an equity loan the very first thing that has to happen before a single document is produced is the banks appraiser must look at the home and submit their report and the borrower usually has to pay that cost no matter what happens with the loan i hope the trump family sue the responsible parties into oblivion i also would like to see a ton of businesses get the hell out of ny because of fear of government reprisal if they should donate to the wrong party,-0.207,2
that ok when he becomes president he just wont do any government business for new york aka new woke,-0.22,2
brilliant news what a crook,-0.22,2
raper don owes 364 million more than he did yesterday heres one way to visualize the size of that punishment lets say don raper pays in 100 bills if those 100 bills are laid end to end thats 1860000 feet aka 352 miles of 100 bills magaverse consider the above when deciding how much of your hardearned funds to give him if you truly love don the fingerman each maga should donate a football fieldss length in 100 bills do it you know you should,-0.227841,2
364 million my god this is insane and these judges and letifa james needs to be thrown in a cage thus is a joke i looked online and a tiny lot many miles away from trumps property was asking 50 millions only for the small lot this is sickening,-0.24,2
he defrauded me a citizen of nyc and all my neighbors dont do the crime if you cant do the time here come the criminal cases stand by your criminal if you want there are too many decent people in the gop for him to ever get close to 1600 penn hes also bankrupting the rnc this guy single handedly destroyed the gop congrats donny,-0.244,2
i think those in bidens corrupt government must be really pertrified of trump the way they are going after him pity they are not as determined to go after the bidens for their corruption why is that,-0.25,2
this is now about to expose the downfall of the republican party donald placed his daughter inlaw in charge of rnc pursestrings and has vowed to divert all funds to donald j trumps legal funds this starving every campaign across america that adds up to mass losses for republicans sef destruction,-0.25,2
get the go fund me donations together and save yall god 355 million buy more red hats and trading cards,-0.25,2
i just have a question who is he going to pay this too there is no victim lol wth is going on,-0.25,2
